x,y,z
31.5,26.5,12
31.5,26.5,12
31.5,27,11.5
31.5,27,11.5
31.5,27,11
31.5,27,11
31.5,27,10.5
31.5,27,10.5
31.5,27,10
31.5,27,10
31.5,27,9.5
31.5,27,9.5
31.5,27,9
31.5,27,9
31.5,27.5,8.5
31.5,27.5,8.5
31.5,27.5,8
31.5,27.5,8
31.5,27.5,7.5
31.5,27.5,7.5
31.5,27.5,7
31.5,27.5,7
31.5,28,6.5
31.5,28,6.5
31.5,28,6
31.5,28,6
31.5,28.5,5.5
31.5,28.5,5.5
31.5,29,5.5
31.5,29,5.5
31.5,29.5,5
31.5,29.5,5
31.5,30,5
31.5,30,5
31.5,30.5,5
31.5,30.5,5
31.5,31,4.5
31.5,31,4.5
31.5,31.5,4.5
31.5,31.5,4.5
31.5,32,4.5
31.5,32,4.5
31.5,32.5,4.5
31.5,32.5,4.5
31.5,33,4.5
31.5,33,4.5
31.5,33.5,4.5
31.5,33.5,4.5
31.5,34,4.5
31.5,34,4.5
31.5,34.5,4.5
31.5,34.5,4.5
31.5,35,5
31.5,35,5
31.5,35.5,5
31.5,35.5,5
31.5,35.5,5.5
31.5,35.5,5.5
31.5,36,6
31.5,36,6
31.5,36.5,6.5
31.5,36.5,6.5
31.5,36.5,7
31.5,36.5,7
31.5,36.5,7.5
31.5,36.5,7.5
31.5,36.5,8
31.5,36.5,8
31.5,36.5,8.5
31.5,36.5,8.5
31.5,36.5,9
31.5,36.5,9
31.5,36.5,9.5
31.5,36.5,9.5
31.5,36.5,10
31.5,36.5,10
31.5,36.5,10.5
31.5,36.5,10.5
31.5,36.5,11
31.5,36.5,11
31.5,36.5,11.5
31.5,36.5,11.5
31.5,36.5,12
31.5,36.5,12
31.5,37,12.5
31.5,37,12.5
31.5,37,13
31.5,37,13
31.5,37,13.5
31.5,37,13.5
31.5,37,14
31.5,37,14
31.5,37,14.5
31.5,37,14.5
31.5,37,15
31.5,37,15
31.5,37.5,15.5
31.5,37.5,15.5
31.5,37.5,16
31.5,37.5,16
31.5,37.5,16.5
31.5,37.5,16.5
31.5,37.5,17
31.5,37.5,17
31.5,37,17.5
31.5,37,17.5
31.5,37,18
31.5,37,18
31.5,37,18.5
31.5,37,18.5
31.5,36.5,19
31.5,36.5,19
31.5,36,19
31.5,36,19
31.5,35.5,19
31.5,35.5,19
31.5,35,19
31.5,35,19
31.5,34.5,19
31.5,34.5,19
31.5,34,19
31.5,34,19
31.5,33.5,19
31.5,33.5,19
31.5,33,19
31.5,33,19
31.5,32.5,19
31.5,32.5,19
31.5,32,19
31.5,32,19
31.5,31.5,19
31.5,31.5,19
31.5,31,19
31.5,31,19
31.5,30.5,19
31.5,30.5,19
31.5,30,19
31.5,30,19
31.5,29.5,19
31.5,29.5,19
31.5,29,19
31.5,29,19
31.5,28.5,19
31.5,28.5,19
31.5,28,18.5
31.5,28,18.5
31.5,27.5,18
31.5,27.5,18
31.5,27.5,17.5
31.5,27.5,17.5
31.5,27.5,17
31.5,27.5,17
31.5,27,16.5
31.5,27,16.5
31.5,27,16
31.5,27,16
31.5,26.5,15.5
31.5,26.5,15.5
31.5,26.5,15
31.5,26.5,15
31.5,26.5,14.5
31.5,26.5,14.5
31.5,26.5,14
31.5,26.5,14
31.5,26.5,13.5
31.5,26.5,13.5
31.5,26.5,13
31.5,26.5,13
31.5,26.5,12.5
31.5,26.5,12.5
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
31.5,26.5,12
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.796044907319,27.0554024673219,11
30.796044907319,27.0554024673219,11
30.796044907319,27.0554024673219,10.5
30.796044907319,27.0554024673219,10.5
30.796044907319,27.0554024673219,10
30.796044907319,27.0554024673219,10
30.796044907319,27.0554024673219,9.5
30.796044907319,27.0554024673219,9.5
30.796044907319,27.0554024673219,9
30.796044907319,27.0554024673219,9
30.8742621398391,27.5492466376194,8.5
30.8742621398391,27.5492466376194,8.5
30.8742621398391,27.5492466376194,8
30.8742621398391,27.5492466376194,8
30.9524793723592,28.043090807917,7.5
30.9524793723592,28.043090807917,7.5
30.9524793723592,28.043090807917,7
30.9524793723592,28.043090807917,7
30.9524793723592,28.043090807917,6.5
30.9524793723592,28.043090807917,6.5
31.0306966048793,28.5369349782146,6
31.0306966048793,28.5369349782146,6
31.0306966048793,28.5369349782146,5.5
31.0306966048793,28.5369349782146,5.5
31.1089138373994,29.0307791485122,5
31.1089138373994,29.0307791485122,5
31.1871310699195,29.5246233188097,5
31.1871310699195,29.5246233188097,5
31.2653483024397,30.0184674891073,5
31.2653483024397,30.0184674891073,5
31.3435655349598,30.5123116594049,4.5
31.3435655349598,30.5123116594049,4.5
31.4217827674799,31.0061558297024,4.5
31.4217827674799,31.0061558297024,4.5
31.5,31.5,4.5
31.5,31.5,4.5
31.5782172325201,31.9938441702976,4.5
31.5782172325201,31.9938441702976,4.5
31.6564344650402,32.4876883405951,4.5
31.6564344650402,32.4876883405951,4.5
31.7346516975603,32.9815325108927,4.5
31.7346516975603,32.9815325108927,4.5
31.8128689300805,33.4753766811903,4.5
31.8128689300805,33.4753766811903,4.5
31.8910861626006,33.9692208514878,4.5
31.8910861626006,33.9692208514878,4.5
31.9693033951207,34.4630650217854,5
31.9693033951207,34.4630650217854,5
32.0475206276408,34.956909192083,5
32.0475206276408,34.956909192083,5
32.1257378601609,35.4507533623806,5
32.1257378601609,35.4507533623806,5
32.203955092681,35.9445975326781,5.5
32.203955092681,35.9445975326781,5.5
32.2821723252012,36.4384417029757,6
32.2821723252012,36.4384417029757,6
32.2821723252012,36.4384417029757,6.5
32.2821723252012,36.4384417029757,6.5
32.2821723252012,36.4384417029757,7
32.2821723252012,36.4384417029757,7
32.2821723252012,36.4384417029757,7.5
32.2821723252012,36.4384417029757,7.5
32.2821723252012,36.4384417029757,8
32.2821723252012,36.4384417029757,8
32.2821723252012,36.4384417029757,8.5
32.2821723252012,36.4384417029757,8.5
32.2821723252012,36.4384417029757,9
32.2821723252012,36.4384417029757,9
32.2821723252012,36.4384417029757,9.5
32.2821723252012,36.4384417029757,9.5
32.2821723252012,36.4384417029757,10
32.2821723252012,36.4384417029757,10
32.2821723252012,36.4384417029757,10.5
32.2821723252012,36.4384417029757,10.5
32.2821723252012,36.4384417029757,11
32.2821723252012,36.4384417029757,11
32.2821723252012,36.4384417029757,11.5
32.2821723252012,36.4384417029757,11.5
32.2821723252012,36.4384417029757,12
32.2821723252012,36.4384417029757,12
32.3603895577213,36.9322858732733,12.5
32.3603895577213,36.9322858732733,12.5
32.3603895577213,36.9322858732733,13
32.3603895577213,36.9322858732733,13
32.3603895577213,36.9322858732733,13.5
32.3603895577213,36.9322858732733,13.5
32.3603895577213,36.9322858732733,14
32.3603895577213,36.9322858732733,14
32.4386067902414,37.4261300435708,14.5
32.4386067902414,37.4261300435708,14.5
32.4386067902414,37.4261300435708,15
32.4386067902414,37.4261300435708,15
32.4386067902414,37.4261300435708,15.5
32.4386067902414,37.4261300435708,15.5
32.4386067902414,37.4261300435708,16
32.4386067902414,37.4261300435708,16
32.5168240227615,37.9199742138684,16.5
32.5168240227615,37.9199742138684,16.5
32.5168240227615,37.9199742138684,17
32.5168240227615,37.9199742138684,17
32.5168240227615,37.9199742138684,17.5
32.5168240227615,37.9199742138684,17.5
32.4386067902414,37.4261300435708,18
32.4386067902414,37.4261300435708,18
32.4386067902414,37.4261300435708,18.5
32.4386067902414,37.4261300435708,18.5
32.3603895577213,36.9322858732733,19
32.3603895577213,36.9322858732733,19
32.2821723252012,36.4384417029757,19
32.2821723252012,36.4384417029757,19
32.203955092681,35.9445975326781,19.5
32.203955092681,35.9445975326781,19.5
32.1257378601609,35.4507533623806,19.5
32.1257378601609,35.4507533623806,19.5
32.0475206276408,34.956909192083,19.5
32.0475206276408,34.956909192083,19.5
31.9693033951207,34.4630650217854,19.5
31.9693033951207,34.4630650217854,19.5
31.8910861626006,33.9692208514878,19.5
31.8910861626006,33.9692208514878,19.5
31.8128689300805,33.4753766811903,19
31.8128689300805,33.4753766811903,19
31.7346516975603,32.9815325108927,19
31.7346516975603,32.9815325108927,19
31.6564344650402,32.4876883405951,19
31.6564344650402,32.4876883405951,19
31.5782172325201,31.9938441702976,19
31.5782172325201,31.9938441702976,19
31.5,31.5,19
31.5,31.5,19
31.4217827674799,31.0061558297024,19
31.4217827674799,31.0061558297024,19
31.3435655349598,30.5123116594049,19
31.3435655349598,30.5123116594049,19
31.2653483024397,30.0184674891073,19
31.2653483024397,30.0184674891073,19
31.1871310699195,29.5246233188097,19
31.1871310699195,29.5246233188097,19
31.1089138373994,29.0307791485122,18.5
31.1089138373994,29.0307791485122,18.5
31.0306966048793,28.5369349782146,18.5
31.0306966048793,28.5369349782146,18.5
30.9524793723592,28.043090807917,18
30.9524793723592,28.043090807917,18
30.9524793723592,28.043090807917,17.5
30.9524793723592,28.043090807917,17.5
30.8742621398391,27.5492466376194,17
30.8742621398391,27.5492466376194,17
30.796044907319,27.0554024673219,16.5
30.796044907319,27.0554024673219,16.5
30.796044907319,27.0554024673219,16
30.796044907319,27.0554024673219,16
30.7178276747988,26.5615582970243,15.5
30.7178276747988,26.5615582970243,15.5
30.7178276747988,26.5615582970243,15
30.7178276747988,26.5615582970243,15
30.7178276747988,26.5615582970243,14.5
30.7178276747988,26.5615582970243,14.5
30.7178276747988,26.5615582970243,14
30.7178276747988,26.5615582970243,14
30.7178276747988,26.5615582970243,13.5
30.7178276747988,26.5615582970243,13.5
30.7178276747988,26.5615582970243,13
30.7178276747988,26.5615582970243,13
30.7178276747988,26.5615582970243,12.5
30.7178276747988,26.5615582970243,12.5
30.7178276747988,26.5615582970243,12
30.7178276747988,26.5615582970243,12
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
30.7178276747988,26.5615582970243,11.5
