x,y,z
31.652789118171,26.6243675595238,10
31.652789118171,26.6243675595238,10
31.652789118171,27.1243675595238,9.5
31.652789118171,27.1243675595238,9.5
31.652789118171,27.1243675595238,9
31.652789118171,27.1243675595238,9
31.652789118171,27.1243675595238,8.5
31.652789118171,27.1243675595238,8.5
31.652789118171,27.1243675595238,8
31.652789118171,27.1243675595238,8
31.652789118171,27.6243675595238,7.5
31.652789118171,27.6243675595238,7.5
31.652789118171,27.6243675595238,7
31.652789118171,27.6243675595238,7
31.652789118171,27.6243675595238,6.5
31.652789118171,27.6243675595238,6.5
31.652789118171,28.1243675595238,6
31.652789118171,28.1243675595238,6
31.652789118171,28.6243675595238,5.5
31.652789118171,28.6243675595238,5.5
31.652789118171,28.6243675595238,5
31.652789118171,28.6243675595238,5
31.652789118171,29.1243675595238,4.5
31.652789118171,29.1243675595238,4.5
31.652789118171,29.6243675595238,4
31.652789118171,29.6243675595238,4
31.652789118171,30.1243675595238,3.5
31.652789118171,30.1243675595238,3.5
31.652789118171,30.6243675595238,3.5
31.652789118171,30.6243675595238,3.5
31.652789118171,31.1243675595238,3.5
31.652789118171,31.1243675595238,3.5
31.652789118171,31.6243675595238,3.5
31.652789118171,31.6243675595238,3.5
31.652789118171,32.1243675595238,3
31.652789118171,32.1243675595238,3
31.652789118171,32.6243675595238,3
31.652789118171,32.6243675595238,3
31.652789118171,33.1243675595238,3
31.652789118171,33.1243675595238,3
31.652789118171,33.6243675595238,3
31.652789118171,33.6243675595238,3
31.652789118171,34.1243675595238,3
31.652789118171,34.1243675595238,3
31.652789118171,34.6243675595238,3
31.652789118171,34.6243675595238,3
31.652789118171,35.1243675595238,3.5
31.652789118171,35.1243675595238,3.5
31.652789118171,35.6243675595238,3.5
31.652789118171,35.6243675595238,3.5
31.652789118171,36.1243675595238,4
31.652789118171,36.1243675595238,4
31.652789118171,36.1243675595238,4.5
31.652789118171,36.1243675595238,4.5
31.652789118171,36.6243675595238,5
31.652789118171,36.6243675595238,5
31.652789118171,36.6243675595238,5.5
31.652789118171,36.6243675595238,5.5
31.652789118171,36.6243675595238,6
31.652789118171,36.6243675595238,6
31.652789118171,36.6243675595238,6.5
31.652789118171,36.6243675595238,6.5
31.652789118171,36.6243675595238,7
31.652789118171,36.6243675595238,7
31.652789118171,36.6243675595238,7.5
31.652789118171,36.6243675595238,7.5
31.652789118171,36.6243675595238,8
31.652789118171,36.6243675595238,8
31.652789118171,36.1243675595238,8.5
31.652789118171,36.1243675595238,8.5
31.652789118171,36.1243675595238,9
31.652789118171,36.1243675595238,9
31.652789118171,36.1243675595238,9.5
31.652789118171,36.1243675595238,9.5
31.652789118171,36.1243675595238,10
31.652789118171,36.1243675595238,10
31.652789118171,36.1243675595238,10.5
31.652789118171,36.1243675595238,10.5
31.652789118171,36.1243675595238,11
31.652789118171,36.1243675595238,11
31.652789118171,35.6243675595238,11.5
31.652789118171,35.6243675595238,11.5
31.652789118171,35.6243675595238,12
31.652789118171,35.6243675595238,12
31.652789118171,35.6243675595238,12.5
31.652789118171,35.6243675595238,12.5
31.652789118171,35.6243675595238,13
31.652789118171,35.6243675595238,13
31.652789118171,35.6243675595238,13.5
31.652789118171,35.6243675595238,13.5
31.652789118171,35.6243675595238,14
31.652789118171,35.6243675595238,14
31.652789118171,35.6243675595238,14.5
31.652789118171,35.6243675595238,14.5
31.652789118171,35.6243675595238,15
31.652789118171,35.6243675595238,15
31.652789118171,35.6243675595238,15.5
31.652789118171,35.6243675595238,15.5
31.652789118171,35.6243675595238,16
31.652789118171,35.6243675595238,16
31.652789118171,35.6243675595238,16.5
31.652789118171,35.6243675595238,16.5
31.652789118171,35.6243675595238,17
31.652789118171,35.6243675595238,17
31.652789118171,35.1243675595238,17
31.652789118171,35.1243675595238,17
31.652789118171,34.6243675595238,17.5
31.652789118171,34.6243675595238,17.5
31.652789118171,34.1243675595238,17.5
31.652789118171,34.1243675595238,17.5
31.652789118171,33.6243675595238,17.5
