x,y,z
31.8916223404255,25.1189298561151,11.5
31.8916223404255,25.1189298561151,11.5
31.8916223404255,25.6189298561151,11
31.8916223404255,25.6189298561151,11
31.8916223404255,25.6189298561151,10.5
31.8916223404255,25.6189298561151,10.5
31.8916223404255,26.1189298561151,10
31.8916223404255,26.1189298561151,10
31.8916223404255,26.1189298561151,9.5
31.8916223404255,26.1189298561151,9.5
31.8916223404255,26.6189298561151,9
31.8916223404255,26.6189298561151,9
31.8916223404255,26.6189298561151,8.5
31.8916223404255,26.6189298561151,8.5
31.8916223404255,26.6189298561151,8
31.8916223404255,26.6189298561151,8
31.8916223404255,27.1189298561151,7.5
31.8916223404255,27.1189298561151,7.5
31.8916223404255,27.1189298561151,7
31.8916223404255,27.1189298561151,7
31.8916223404255,27.6189298561151,6.5
31.8916223404255,27.6189298561151,6.5
31.8916223404255,28.1189298561151,6
31.8916223404255,28.1189298561151,6
31.8916223404255,28.6189298561151,5.5
31.8916223404255,28.6189298561151,5.5
31.8916223404255,28.6189298561151,5
31.8916223404255,28.6189298561151,5
31.8916223404255,29.1189298561151,4.5
31.8916223404255,29.1189298561151,4.5
31.8916223404255,29.6189298561151,4
31.8916223404255,29.6189298561151,4
31.8916223404255,30.1189298561151,3.5
31.8916223404255,30.1189298561151,3.5
31.8916223404255,30.6189298561151,3
31.8916223404255,30.6189298561151,3
31.8916223404255,31.1189298561151,3
31.8916223404255,31.1189298561151,3
31.8916223404255,31.6189298561151,3
31.8916223404255,31.6189298561151,3
31.8916223404255,32.1189298561151,3
31.8916223404255,32.1189298561151,3
31.8916223404255,32.6189298561151,3
31.8916223404255,32.6189298561151,3
31.8916223404255,33.1189298561151,3
31.8916223404255,33.1189298561151,3
31.8916223404255,33.6189298561151,3
31.8916223404255,33.6189298561151,3
31.8916223404255,34.1189298561151,3
31.8916223404255,34.1189298561151,3
31.8916223404255,34.1189298561151,3.5
31.8916223404255,34.1189298561151,3.5
31.8916223404255,34.6189298561151,4
31.8916223404255,34.6189298561151,4
31.8916223404255,35.1189298561151,4.5
31.8916223404255,35.1189298561151,4.5
31.8916223404255,35.1189298561151,5
31.8916223404255,35.1189298561151,5
31.8916223404255,35.6189298561151,5.5
31.8916223404255,35.6189298561151,5.5
31.8916223404255,35.6189298561151,6
31.8916223404255,35.6189298561151,6
31.8916223404255,35.6189298561151,6.5
31.8916223404255,35.6189298561151,6.5
31.8916223404255,35.6189298561151,7
31.8916223404255,35.6189298561151,7
31.8916223404255,36.1189298561151,7.5
31.8916223404255,36.1189298561151,7.5
31.8916223404255,36.1189298561151,8
31.8916223404255,36.1189298561151,8
31.8916223404255,36.1189298561151,8.5
31.8916223404255,36.1189298561151,8.5
31.8916223404255,36.1189298561151,9
31.8916223404255,36.1189298561151,9
31.8916223404255,36.1189298561151,9.5
31.8916223404255,36.1189298561151,9.5
31.8916223404255,36.1189298561151,10
31.8916223404255,36.1189298561151,10
31.8916223404255,36.1189298561151,10.5
31.8916223404255,36.1189298561151,10.5
31.8916223404255,36.1189298561151,11
31.8916223404255,36.1189298561151,11
31.8916223404255,36.6189298561151,11.5
31.8916223404255,36.6189298561151,11.5
31.8916223404255,36.6189298561151,12
31.8916223404255,36.6189298561151,12
31.8916223404255,36.6189298561151,12.5
31.8916223404255,36.6189298561151,12.5
31.8916223404255,37.1189298561151,13
31.8916223404255,37.1189298561151,13
31.8916223404255,37.1189298561151,13.5
31.8916223404255,37.1189298561151,13.5
31.8916223404255,37.6189298561151,14
31.8916223404255,37.6189298561151,14
31.8916223404255,37.6189298561151,14.5
31.8916223404255,37.6189298561151,14.5
31.8916223404255,37.6189298561151,15
31.8916223404255,37.6189298561151,15
31.8916223404255,37.6189298561151,15.5
31.8916223404255,37.6189298561151,15.5
31.8916223404255,37.6189298561151,16
31.8916223404255,37.6189298561151,16
31.8916223404255,37.1189298561151,16.5
31.8916223404255,37.1189298561151,16.5
31.8916223404255,37.1189298561151,17
31.8916223404255,37.1189298561151,17
31.8916223404255,36.6189298561151,17
31.8916223404255,36.6189298561151,17
31.8916223404255,36.1189298561151,17.5
31.8916223404255,36.1189298561151,17.5
31.8916223404255,35.6189298561151,17.5
31.8916223404255,35.6189298561151,17.5
31.8916223404255,35.1189298561151,17.5
31.8916223404255,35.1189298561151,17.5
31.8916223404255,34.6189298561151,17.5
31.8916223404255,34.6189298561151,17.5
31.8916223404255,34.1189298561151,17.5
