x,y,z
32.4539507868171,25.8536086309524,11.5
32.4539507868171,25.8536086309524,11.5
32.4539507868171,26.3536086309524,11
32.4539507868171,26.3536086309524,11
32.4539507868171,26.3536086309524,10.5
32.4539507868171,26.3536086309524,10.5
32.4539507868171,26.3536086309524,10
32.4539507868171,26.3536086309524,10
32.4539507868171,26.3536086309524,9.5
32.4539507868171,26.3536086309524,9.5
32.4539507868171,26.3536086309524,9
32.4539507868171,26.3536086309524,9
32.4539507868171,26.3536086309524,8.5
32.4539507868171,26.3536086309524,8.5
32.4539507868171,26.3536086309524,8
32.4539507868171,26.3536086309524,8
32.4539507868171,26.8536086309524,7.5
32.4539507868171,26.8536086309524,7.5
32.4539507868171,26.8536086309524,7
32.4539507868171,26.8536086309524,7
32.4539507868171,26.8536086309524,6.5
32.4539507868171,26.8536086309524,6.5
32.4539507868171,26.8536086309524,6
32.4539507868171,26.8536086309524,6
32.4539507868171,27.3536086309524,5.5
32.4539507868171,27.3536086309524,5.5
32.4539507868171,27.8536086309524,5
32.4539507868171,27.8536086309524,5
32.4539507868171,27.8536086309524,4.5
32.4539507868171,27.8536086309524,4.5
32.4539507868171,28.3536086309524,4.5
32.4539507868171,28.3536086309524,4.5
32.4539507868171,28.8536086309524,4.5
32.4539507868171,28.8536086309524,4.5
32.4539507868171,29.3536086309524,4
32.4539507868171,29.3536086309524,4
32.4539507868171,29.8536086309524,4
32.4539507868171,29.8536086309524,4
32.4539507868171,30.3536086309524,4
32.4539507868171,30.3536086309524,4
32.4539507868171,30.8536086309524,3.5
32.4539507868171,30.8536086309524,3.5
32.4539507868171,31.3536086309524,3.5
32.4539507868171,31.3536086309524,3.5
32.4539507868171,31.8536086309524,3.5
32.4539507868171,31.8536086309524,3.5
32.4539507868171,32.3536086309524,3.5
32.4539507868171,32.3536086309524,3.5
32.4539507868171,32.8536086309524,3.5
32.4539507868171,32.8536086309524,3.5
32.4539507868171,33.3536086309524,4
32.4539507868171,33.3536086309524,4
32.4539507868171,33.8536086309524,4.5
32.4539507868171,33.8536086309524,4.5
32.4539507868171,34.3536086309524,4.5
32.4539507868171,34.3536086309524,4.5
32.4539507868171,34.8536086309524,5
32.4539507868171,34.8536086309524,5
32.4539507868171,35.3536086309524,5.5
32.4539507868171,35.3536086309524,5.5
32.4539507868171,35.3536086309524,6
32.4539507868171,35.3536086309524,6
32.4539507868171,35.8536086309524,6.5
32.4539507868171,35.8536086309524,6.5
32.4539507868171,35.8536086309524,7
32.4539507868171,35.8536086309524,7
32.4539507868171,36.3536086309524,7.5
32.4539507868171,36.3536086309524,7.5
32.4539507868171,36.3536086309524,8
32.4539507868171,36.3536086309524,8
32.4539507868171,36.8536086309524,8.5
32.4539507868171,36.8536086309524,8.5
32.4539507868171,36.8536086309524,9
32.4539507868171,36.8536086309524,9
32.4539507868171,36.8536086309524,9.5
32.4539507868171,36.8536086309524,9.5
32.4539507868171,36.8536086309524,10
32.4539507868171,36.8536086309524,10
32.4539507868171,37.3536086309524,10.5
32.4539507868171,37.3536086309524,10.5
32.4539507868171,37.3536086309524,11
32.4539507868171,37.3536086309524,11
32.4539507868171,37.3536086309524,11.5
32.4539507868171,37.3536086309524,11.5
32.4539507868171,37.3536086309524,12
32.4539507868171,37.3536086309524,12
32.4539507868171,37.3536086309524,12.5
32.4539507868171,37.3536086309524,12.5
32.4539507868171,37.3536086309524,13
32.4539507868171,37.3536086309524,13
32.4539507868171,37.3536086309524,13.5
32.4539507868171,37.3536086309524,13.5
32.4539507868171,37.3536086309524,14
32.4539507868171,37.3536086309524,14
32.4539507868171,37.3536086309524,14.5
32.4539507868171,37.3536086309524,14.5
32.4539507868171,37.3536086309524,15
32.4539507868171,37.3536086309524,15
32.4539507868171,37.3536086309524,15.5
32.4539507868171,37.3536086309524,15.5
32.4539507868171,37.3536086309524,16
32.4539507868171,37.3536086309524,16
32.4539507868171,36.8536086309524,16.5
